date,type,registration,operator,fatalities,location,country,cat,year
14-SEP-2009,DHC-6 Twin Otter 300,PK-BRS,Aviastar Mandiri,0.0,Aviastar Mandiri,Indonesia,A2,2009
15-SEP-2009,Cessna 208 Caravan I,N336DN,North American Flight Services,0.0,North American Flight Services,USA,A1,2009
16-SEP-2009,Beech B200 King Air,N726CB,Henry Broadcasting Nevada Inc,0.0,Henry Broadcasting Nevada Inc,USA,A1,2009
18-SEP-2009,CASA C-212 Aviocar 200,N349TA,Bering Air,0.0,Bering Air,USA,A2,2009
22-SEP-2009,Ilyushin Il-76MD Simorgh,5-8208,Iran AF,7.0,Iran AF,Iran,A1,2009
24-SEP-2009,BAe 4121 Jetstream 41,ZS-NRM,SA Airlink,1.0,SA Airlink,South Africa,A1,2009
28-SEP-2009,NAMC YS-11M-A-624,9044,Japanese Navy,0.0,Japanese Navy,Japan,A2,2009
06-OCT-2009,Cessna UC-35A (Cessna 560 Citation V Ultra),98-0008,US Army,0.0,US Army,USA,A2,2009
06-OCT-2009,Beech B100 King Air,N2TX,Private,0.0,Private,USA,A1,2009
06-OCT-2009,Antonov An-2R,ST-AUS,Bashmia Aero Spray,1.0,Bashmia Aero Spray,Sudan,A1,2009
08-OCT-2009,Antonov An-32A,354,Afghan National Army Air Corps,0.0,Afghan National Army Air Corps,Afghanistan,A1,2009
09-OCT-2009,CASA C-212 Aviocar 200,FAU-531,"Uruguayan AF, op.for UN",11.0,"Uruguayan AF, op.for UN",Haiti,A1,2009
09-OCT-2009,PZL-Mielec M28 Skytruck,YV1769,Unknown,0.0,Unknown,Honduras,A1,2009
12-OCT-2009,Embraer Phenom 100,PP-AFM,Save Comercial e Importadora,0.0,Save Comercial e Importadora,Brazil,A1,2009
13-OCT-2009,Boeing 707-321C,J5-GGU,Safari Airlines,0.0,Safari Airlines,Kenya,A1,2009
13-OCT-2009,Beech C-12C Huron,78-23135,US Army,3.0,US Army,Afghanistan,A1,2009
14-OCT-2009,Antonov An-2TP,75,Nicaraguan AF,0.0,Nicaraguan AF,Nicaragua,A1,2009
15-OCT-2009,Antonov An-28,PZ-TST,Blue Wing Airlines,0.0,Blue Wing Airlines,Suriname,A1,2009
15-OCT-2009,Douglas DC-3C,HK-1149,SADELCA Colombia,0.0,SADELCA Colombia,Colombia,C2,2009
17-OCT-2009,Douglas DC-3C,RP-C550,Victoria Air,4.0,Victoria Air,Philippines,A1,2009
20-OCT-2009,MD-11F,N701GC,Centurion Air Cargo,0.0,Centurion Air Cargo,Uruguay,A2,2009
21-OCT-2009,Boeing 707-330C,ST-AKW,"AZZA Transport, op.for Sudan Airways",6.0,"AZZA Transport, op.for Sudan Airways",U.A.E.,A1,2009
21-OCT-2009,Boeing 737,no registeration,EgyptAir,0.0,EgyptAir,Egypt,H2,2009
22-OCT-2009,BN-2A-26 Islander,PJ-SUN,Divi Divi Air,1.0,Divi Divi Air,Caribbean Neth'lands,A1,2009
22-OCT-2009,Dornier 228-202K,RP-C2282,Island Aviation,0.0,Island Aviation,Philippines,A2,2009
26-OCT-2009,BAe-125-800B,RA-02807,S-Air,5.0,S-Air,Belarus,A1,2009
26-OCT-2009,Beech B100 King Air,N729MS,Mazak Properties,4.0,Mazak Properties,USA,A1,2009
28-OCT-2009,Airbus A321-231,HL7763,Asiana Airlines,0.0,Asiana Airlines,Japan,A2,2009
29-OCT-2009,Cessna C-98A Grand Caravan (208B),2725,Brazilian AF,2.0,Brazilian AF,Brazil,A1,2009
29-OCT-2009,Lockheed HC-130H Hercules,1705,US Coast Guard,7.0,US Coast Guard,USA,A1,2009
01-NOV-2009,Ilyushin Il-76MD,RF-76801,Russian Ministry of Interior,11.0,Russian Ministry of Interior,Russia,A1,2009
02-NOV-2009,Antonov An-24RV,EY-47693,Daallo Airlines,0.0,Daallo Airlines,Somalia,H2,2009
02-NOV-2009,PZL-Mielec M28-05PI Skytruck,P-4202,Indonesian Police,4.0,Indonesian Police,Indonesia,A1,2009
02-NOV-2009,Learjet C-21A (Learjet 35A),84-0094,USAF,0.0,USAF,Iraq,A1,2009
03-NOV-2009,Xian MA60,Z-WPJ,Air Zimbabwe,0.0,Air Zimbabwe,Zimbabwe,A1,2009
05-NOV-2009,Grumman G-111 Albatross,N120FB,Albatross Adventures,0.0,Albatross Adventures,USA,A1,2009
05-NOV-2009,Boeing 727-230F,J5-GCU,Africa Air Assistance,0.0,Africa Air Assistance,Mali,O1,2009
07-NOV-2009,Ilyushin Il-76MD,RA-86894,Russian AF,0.0,Russian AF,Russia,A1,2009
09-NOV-2009,Beech 1900D,5Y-VVQ,Blue Bird Aviation,1.0,Blue Bird Aviation,Kenya,A1,2009
09-NOV-2009,Beech B200 King Air,N337MT,MDTR Holdings,0.0,MDTR Holdings,USA,A1,2009
10-NOV-2009,ATR 72-212A (ATR 72-500),VT-KAC,Kingfisher Airlines,0.0,Kingfisher Airlines,India,A1,2009
12-NOV-2009,Canadair CRJ-100ER,5Y-JLD,"JetLink Express, op.for Rwandair Express",1.0,"JetLink Express, op.for Rwandair Express",Rwanda,A1,2009
15-NOV-2009,Cessna 208B Grand Caravan,ZS-OTU,"Aviation at Work, op.for Air Nave",3.0,"Aviation at Work, op.for Air Nave",Namibia,A1,2009
15-NOV-2009,CASA C-212-CB Aviocar 100,F-GOGN,Boogie Performance,0.0,Boogie Performance,France,A1,2009
18-NOV-2009,IAI 1124A Westwind II,VH-NGA,Pel-Air,0.0,Pel-Air,Norfolk Island,A1,2009
18-NOV-2009,Fokker 100,EP-CFO,Iran Air,0.0,Iran Air,Iran,A2,2009
19-NOV-2009,DC-9-82 (MD-82),9Q-CAB,CAA,0.0,CAA,D.R. Congo,A1,2009
19-NOV-2009,DHC-8-202Q Dash 8,N355PH,"Win Win Aviation, op.for USAF",0.0,"Win Win Aviation, op.for USAF",Mali,A1,2009
23-NOV-2009,Lockheed KC-130J Hercules,MM62176,Italian AF,5.0,Italian AF,Italy,A1,2009
28-NOV-2009,MD-11F,Z-BAV,Avient Aviation,3.0,Avient Aviation,China,A1,2009
01-DEC-2009,Boeing 727-222F,PR-MTK,TAF Linhas AÃ©reas,0.0,TAF Linhas AÃ©reas,Brazil,A1,2009
07-DEC-2009,Embraer EMB-135LR (ERJ-135LR),ZS-SJW,SA Airlink,0.0,SA Airlink,South Africa,A1,2009
09-DEC-2009,Beech A100 King Air,C-GPBA,Exact Air,2.0,Exact Air,Canada,A1,2009
11-DEC-2009,Beech B300 King Air 350,RP-C2296,INAEC Aviation Corporation,0.0,INAEC Aviation Corporation,Philippines,A2,2009
13-DEC-2009,Airbus A310-304,C-GTSF,Air Transat,0.0,Air Transat,Brazil,A2,2009
17-DEC-2009,Dassault Falcon 20D,N28RK,FL Aviation Group,2.0,FL Aviation Group,Bahamas,A1,2009
20-DEC-2009,BAe BAe-748-398 Srs. 2B,5Y-YKM,748 Air Services,,748 Air Services,South Sudan,A1,2009
20-DEC-2009,Fairchild SA227-AC Metro III,C6-JER,Western Air,0.0,Western Air,Haiti,A1,2009
21-DEC-2009,Boeing 737-301,PK-MDH,Merpati Nusantara,0.0,Merpati Nusantara,Indonesia,A1,2009
22-DEC-2009,Boeing 737-823 (WL),N977AN,American Airlines,0.0,American Airlines,Jamaica,A1,2009
25-DEC-2009,Airbus A330-323X,N820NW,Northwest Airlines,0.0,Northwest Airlines,USA,C2,2009
29-DEC-2009,DHC-3T Vazar Turbine Otter,DQ-GLL ?,Pacific Island Seaplanes,0.0,Pacific Island Seaplanes,Fiji,A2,2009
02-JAN-2010,Boeing 727-231F Super 27,9Q-CAA,CAA,0.0,CAA,D.R. Congo,A1,2010
02-JAN-2010,Swearingen SA227-AC Metro III,N227ML,Locair,0.0,Locair,USA,A2,2010
04-JAN-2010,Antonov An-12BK,ST-AQQ,El Magal Aviation,0.0,El Magal Aviation,Sudan,A1,2010
05-JAN-2010,Learjet 35A,N720RA,Royal Air Freight,2.0,Royal Air Freight,USA,A1,2010
06-JAN-2010,Cessna 208B Grand Caravan,A2-AKG,Mack Air,0.0,Mack Air,Botswana,A2,2010
06-JAN-2010,Beech C99,N206AV,Ameriflight,0.0,Ameriflight,USA,A2,2010
07-JAN-2010,Saab 340A,C6-SBE,SkyBahamas Airlines,0.0,SkyBahamas Airlines,Bahamas,O1,2010
08-JAN-2010,Dassault Falcon 20C,XA-PCC,Aerotaxis Dos Mil,0.0,Aerotaxis Dos Mil,USA,A2,2010
10-JAN-2010,Airbus A319-131,N816UA,United Airlines,0.0,United Airlines,USA,A2,2010
13-JAN-2010,DHC-8-102,5Y-EMD,"CMC Aviation, op.for ECHO Flight",0.0,"CMC Aviation, op.for ECHO Flight",D.R. Congo,A1,2010
14-JAN-2010,Cessna 208B Grand Caravan,VH-NTQ,Broome Aviation,0.0,Broome Aviation,Australia,A1,2010
19-JAN-2010,Beech B200 Super King Air,N586BC,Blue Cross and Blue Shield of Iowa,0.0,Blue Cross and Blue Shield of Iowa,USA,A1,2010
20-JAN-2010,Cessna 560XLS Citation Excel,CS-DXR,NetJets Europe,0.0,NetJets Europe,Netherlands,A2,2010
21-JAN-2010,Embraer EMB-145LU (ERJ-145LU),XA-WAC,AeromÃ©xico Connect,0.0,AeromÃ©xico Connect,Mexico,A2,2010
21-JAN-2010,Beech 1900C-1,N112AX,ACE Air Cargo,2.0,ACE Air Cargo,USA,A1,2010
21-JAN-2010,Boeing 747-4R7F,LX-OCV,Cargolux,0.0,Cargolux,Luxembourg,A2,2010
24-JAN-2010,Tupolev Tu-154M,RA-85787,"Kolavia, op.for Taban Air",0.0,"Kolavia, op.for Taban Air",Iran,A1,2010
25-JAN-2010,Boeing 737-8AS (WL),ET-ANB,Ethiopian Airlines,90.0,Ethiopian Airlines,Lebanon,A1,2010
25-JAN-2010,Embraer EMB-110C Bandeirante,PT-TAF,Piquiatuba TÃ¡xi AÃ©reo,2.0,Piquiatuba TÃ¡xi AÃ©reo,Brazil,A1,2010
25-JAN-2010,Lockheed C-130B Hercules,404,South African AF,0.0,South African AF,South Africa,A1,2010
28-JAN-2010,GAF Nomad N.22B,18,Philippine AF,,Philippine AF,Philippines,A1,2010
28-JAN-2010,Lockheed L-188CF Electra,G-LOFB,Atlantic Airlines,0.0,Atlantic Airlines,U.K.,O1,2010
28-JAN-2010,Antonov An-26B,4L-IFE,"Aquiline International, op.for Manunggal Air",0.0,"Aquiline International, op.for Manunggal Air",Indonesia,A2,2010
31-JAN-2010,Yakovlev Yak-40,D2-FES,Guicango,0.0,Guicango,Angola,A1,2010
02-FEB-2010,Lockheed C-130E Hercules,1506,Polish AF,0.0,Polish AF,Afghanistan,A2,2010
04-FEB-2010,Antonov An-24RV,RA-47360,Yakutia Airlines,0.0,Yakutia Airlines,Russia,A2,2010
06-FEB-2010,Bombardier Global Express,N400GX,Churchill Aviation,0.0,Churchill Aviation,USA,O1,2010
06-FEB-2010,Dassault Falcon 2000EX,N62YC,Vesey Air,0.0,Vesey Air,USA,O1,2010
06-FEB-2010,Dassault Falcon 900EX,N106RW,MMRB Services,0.0,MMRB Services,USA,O1,2010
06-FEB-2010,Beech Beechjet 400A,N109CP,THV Seminars,0.0,THV Seminars,USA,O1,2010
06-FEB-2010,Hawker 800XP,N800LA,BAE Systems,0.0,BAE Systems,USA,O1,2010
06-FEB-2010,Cessna 208B Super Cargomaster,N708FX,FedEx,0.0,FedEx,USA,O1,2010
06-FEB-2010,Bombardier Global Express,N620K,Eastman Kodak,0.0,Eastman Kodak,USA,O1,2010
06-FEB-2010,Bombardier Global Express XRS,N528JR,Joluk Air,0.0,Joluk Air,USA,O1,2010
06-FEB-2010,MD-81,OY-KHP,SAS,0.0,SAS,France,A2,2010
11-FEB-2010,ATR 42-300,PK-YRP,Trigana Air Service,0.0,Trigana Air Service,Indonesia,A1,2010
11-FEB-2010,Fokker 100,XA-SHJ,MexicanaClick,0.0,MexicanaClick,Mexico,A1,2010
14-FEB-2010,Cessna 550B Citation Bravo,OK-ACH,Time Air,2.0,Time Air,Germany,A1,2010
17-FEB-2010,Cessna 208B Grand Caravan,N207DR,Grant Aviation,0.0,Grant Aviation,USA,A2,2010
17-FEB-2010,Embraer Phenom 100,PR-UUT,Air Minas Linhas AÃ©reas,0.0,Air Minas Linhas AÃ©reas,Brazil,A2,2010
18-FEB-2010,Cessna 208B Super Cargomaster,N892FE,"FedEx, opb West Air",0.0,"FedEx, opb West Air",USA,A2,2010
24-FEB-2010,DHC-6 Twin Otter 300,C-FAKB,Flightline Investments,0.0,Flightline Investments,U.K.,A2,2010
01-MAR-2010,Airbus A300B4-203 (F),TC-ACB,ACT Airlines,0.0,ACT Airlines,Afghanistan,A1,2010
01-MAR-2010,Boeing 737-247,5H-MVZ,Air Tanzania,0.0,Air Tanzania,Tanzania,A1,2010
03-MAR-2010,Boeing 747-409F,B-18723,China Airlines,0.0,China Airlines,USA,A2,2010
04-MAR-2010,Fokker F-27 Friendship 300M,5Y-BRN,Safe Air Company,0.0,Safe Air Company,Somalia,A1,2010
07-MAR-2010,Learjet 35A,PT-LJK,LÃ­der TÃ¡xi AÃ©reo,0.0,LÃ­der TÃ¡xi AÃ©reo,Brazil,A1,2010
12-MAR-2010,Alenia G-222,NAF 950,Nigerian AF,0.0,Nigerian AF,Nigeria,A2,2010
15-MAR-2010,BN-2A-21 Islander,N663SA,Servant Air,0.0,Servant Air,USA,A1,2010
18-MAR-2010,Antonov An-26B,SP-FDO,"EXIN, op.for DHL Airways",0.0,"EXIN, op.for DHL Airways",Estonia,A1,2010
21-MAR-2010,Learjet 35A,N376HA,Bluegrass Aviation Partners,0.0,Bluegrass Aviation Partners,USA,A1,2010
22-MAR-2010,Embraer EMB-120ER Brasilia,VH-ANB,Airnorth,2.0,Airnorth,Australia,A1,2010
22-MAR-2010,Tupolev Tu-204-100,RA-64011,Aviastar-TU,0.0,Aviastar-TU,Russia,A1,2010
24-MAR-2010,Boeing 727-225F,C-GCJZ,Cargojet Airways,0.0,Cargojet Airways,Canada,A2,2010
28-MAR-2010,Beech 200C Super King Air,5Y-BLA,Aircraft Leasing Services,0.0,Aircraft Leasing Services,Kenya,A2,2010
30-MAR-2010,Antonov An-74,RA-74017,Polartrans,0.0,Polartrans,Russia,A1,2010
01-APR-2010,Learjet 25XR,XA-UNC,Aero Ermes,0.0,Aero Ermes,Mexico,A1,2010
10-APR-2010,Tupolev Tu-154M,101,Polish AF,96.0,Polish AF,Russia,A1,2010
12-APR-2010,Rockwell T-39N Sabreliner,165513,US Navy,4.0,US Navy,USA,A1,2010
12-APR-2010,DHC-6 Twin Otter 300,C-GKBC,Kenn Borek Air,0.0,Kenn Borek Air,Canada,A2,2010
13-APR-2010,Boeing 737-322,PK-MDE,Merpati Nusantara,0.0,Merpati Nusantara,Indonesia,A1,2010
13-APR-2010,Airbus A300B4-203 (F),XA-TUE,Aerounion,,Aerounion,Mexico,A1,2010
13-APR-2010,Airbus A330-342,B-HLL,Cathay Pacific,0.0,Cathay Pacific,Hong Kong,A2,2010
15-APR-2010,Antonov An-2,RF-00259,private,0.0,private,Russia,A1,2010
19-APR-2010,DHC-6 Twin Otter 300,9N-ABX,Nepal Airlines,0.0,Nepal Airlines,Nepal,A2,2010
21-APR-2010,Antonov An-12BP,UP-AN216,"Almaty Aviation, op.for Interisland Airlines",3.0,"Almaty Aviation, op.for Interisland Airlines",Philippines,A1,2010
26-APR-2010,Beech B200 King Air,F-OIAN,Air AlizÃ©,0.0,Air AlizÃ©,Fiji,A2,2010
27-APR-2010,Beech 200 Super King Air,F-GLIF,Trans HÃ©licoptÃ¨re Service,0.0,Trans HÃ©licoptÃ¨re Service,Niger,A1,2010
04-MAY-2010,Antonov An-2,no registeration,Proskurov Avia,0.0,Proskurov Avia,Ukraine,A1,2010
05-MAY-2010,Embraer EMB-145LR (ERJ-145LR),HK-4536,SATENA,0.0,SATENA,Colombia,A1,2010
06-MAY-2010,Antonov An-2R,RA-40373,IE Batak SG,0.0,IE Batak SG,Russia,A1,2010
06-MAY-2010,Lockheed Hercules C.3A (C-130K),XV304,RAF,0.0,RAF,U.K.,A1,2010
10-MAY-2010,DHC-6 Twin Otter 300,C-FSJB,Kenn Borek Air,0.0,Kenn Borek Air,Canada,A1,2010
12-MAY-2010,Airbus A330-202,5A-ONG,Afriqiyah Airways,103.0,Afriqiyah Airways,Libya,A1,2010
12-MAY-2010,Antonov An-2,no registeration,ROSTO Astrakhan,0.0,ROSTO Astrakhan,Russia,A1,2010
15-MAY-2010,Antonov An-28,PZ-TSV,Blue Wing Airlines,8.0,Blue Wing Airlines,Suriname,A1,2010
16-MAY-2010,DHC-3T Vazar Turbine Otter,SX-ARO,ArGo Airways,0.0,ArGo Airways,France,A2,2010
17-MAY-2010,Antonov An-24V,YA-PIS,Pamir Airways,44.0,Pamir Airways,Afghanistan,A1,2010
17-MAY-2010,Beech 200 Super King Air,N308RH,CSSRJ Aviation,0.0,CSSRJ Aviation,Honduras,C1,2010
19-MAY-2010,Embraer EMB-110P Bandeirante,PT-GKQ,TÃ¡xi AÃ©reo Weiss,0.0,TÃ¡xi AÃ©reo Weiss,Brazil,A1,2010
21-MAY-2010,Beech 200 Super King Air,D2-FFT,Grupo Chicoil,3.0,Grupo Chicoil,Angola,A1,2010
22-MAY-2010,Boeing 737-8HG (WL),VT-AXV,Air India Express,158.0,Air India Express,India,A1,2010
??-MAY-2010,Antonov An-74-200,EK-74027,Ayk Avia,0.0,Ayk Avia,Afghanistan,O1,2010
04-JUN-2010,Lockheed L-100-30 Hercules,S9-BAT,"National Airlines (National Air Cargo), opb Transafrik",0.0,"National Airlines (National Air Cargo), opb Transafrik",Afghanistan,A1,2010
06-JUN-2010,Boeing 737-4B6,CN-RMF,RAM,0.0,RAM,Netherlands,A2,2010
07-JUN-2010,Cessna 525 CitationJet CJ1+,N646VP,JSJ Aviation Inc. Trustee / Metal Engineering,0.0,JSJ Aviation Inc. Trustee / Metal Engineering,U.K.,A2,2010
10-JUN-2010,Cessna 208B Grand Caravan,OB-1922-P,Aerodiana,0.0,Aerodiana,Peru,H2,2010
12-JUN-2010,PZL-Mielec M28 Skytruck,ENBV-0063,Venezuela Army,3.0,Venezuela Army,Venezuela,A2,2010
13-JUN-2010,Swearingen SA226-TC Metro II,ZS-ZOC,West Cape Ferries,0.0,West Cape Ferries,South Africa,A1,2010
14-JUN-2010,Cessna 208B Grand Caravan,XA-TWK,"Grupo AÃ©reo Xiknal, op.for Servicios AÃ©reos Milenio",9.0,"Grupo AÃ©reo Xiknal, op.for Servicios AÃ©reos Milenio",Mexico,A1,2010
15-JUN-2010,Cessna 550B Citation Bravo,YU-BSG,Prince Aviation,0.0,Prince Aviation,Croatia,A1,2010
15-JUN-2010,Let L-410MU,9Q-COA,Safe Air Company,0.0,Safe Air Company,D.R. Congo,A2,2010
16-JUN-2010,Embraer EMB-145LR (ERJ-145LR),N847HK,"United Express, opb Trans States Airlines",0.0,"United Express, opb Trans States Airlines",Canada,A2,2010
17-JUN-2010,Cessna 208 Caravan I,N810GA,V1 Jet Management,0.0,V1 Jet Management,USA,A2,2010
18-JUN-2010,Dassault Falcon 20F,FAP-300,Peruvian AF,0.0,Peruvian AF,Peru,A1,2010
18-JUN-2010,Airbus A321-131,D-AIRT,Lufthansa,0.0,Lufthansa,Czech Rep.,A2,2010
18-JUN-2010,Boeing 737-8BK (WL),TC-SNM,SunExpress,0.0,SunExpress,Czech Rep.,A2,2010
19-JUN-2010,Douglas DC-3C,D-CXXX,Air Service Berlin,0.0,Air Service Berlin,Germany,A1,2010
19-JUN-2010,CASA C-212-CB Aviocar 100,TN-AFA,AÃ©ro-Service,11.0,AÃ©ro-Service,Cameroon,A1,2010
19-JUN-2010,Boeing 737-832 (WL),N3730B,Delta Air Lines,0.0,Delta Air Lines,USA,A2,2010
21-JUN-2010,DC-9-82 (MD-82),9Q-COQ,Hewa Bora Airways,0.0,Hewa Bora Airways,D.R. Congo,A1,2010
23-JUN-2010,Beech A100 King Air,C-FGIN,AÃ©ropro,7.0,AÃ©ropro,Canada,A1,2010
24-JUN-2010,Antonov An-2R,UP-A0161,Flamingo,2.0,Flamingo,Kazakhstan,A1,2010
26-JUN-2010,Lockheed P-2E Neptune,N1386C,"Neptune Aviation Services, opf",0.0,"Neptune Aviation Services, opf",USA,A2,2010
27-JUN-2010,Antonov An-2R,RA-62631,Vladimir Aviation Forest Protection,0.0,Vladimir Aviation Forest Protection,Russia,A1,2010
30-JUN-2010,Beech RC-12K Huron,85-0155,US Army,0.0,US Army,Germany,A1,2010
05-JUL-2010,Antonov An-2T,53,Romanian AF,12.0,Romanian AF,Romania,A1,2010
17-JUL-2010,Boeing 747-306M,HS-VAC,"Saudi Arabian, lsf Phuket Airlines",0.0,"Saudi Arabian, lsf Phuket Airlines",Egypt,A1,2010
18-JUL-2010,ATR 72-212A (ATR 72-500),RP-C7254,Cebu Pacific Air,0.0,Cebu Pacific Air,Philippines,A1,2010
20-JUL-2010,Fokker F-27 Friendship 600,9Q-CJV,Air Kasai,0.0,Air Kasai,D.R. Congo,A1,2010
21-JUL-2010,Antonov An-12BK,RA-11376,Khabarovsk Avia,0.0,Khabarovsk Avia,Russia,A1,2010
27-JUL-2010,MD-11F,D-ALCQ,Lufthansa Cargo,0.0,Lufthansa Cargo,Saudi Arabia,A1,2010
27-JUL-2010,Raytheon 390 Premier IA,N6JR,Roush Fenway Racing,0.0,Roush Fenway Racing,USA,A1,2010
27-JUL-2010,Gulfstream G-IV,N905LP,"Thomas H Lee Management Co, LLC",0.0,"Thomas H Lee Management Co, LLC",USA,A2,2010
28-JUL-2010,Airbus A321-231,AP-BJB,Airblue,152.0,Airblue,Pakistan,A1,2010
28-JUL-2010,C-17A Globemaster III,00-0173,USAF,4.0,USAF,USA,A1,2010
28-JUL-2010,Boeing 737-7L9 (WL),TS-IEA,"Mauritania Airways, lsf Tunis Air",0.0,"Mauritania Airways, lsf Tunis Air",Guinea,A1,2010
28-JUL-2010,Antonov An-12BP,3X-GEQ,Unknown,0.0,Unknown,Afghanistan,A1,2010
31-JUL-2010,Convair CV-580 Airtanker,C-FKFY,Conair Aviation,2.0,Conair Aviation,Canada,A1,2010
01-AUG-2010,Fairchild C-123K Provider,N709RR,All West Freight,3.0,All West Freight,USA,A1,2010
03-AUG-2010,Antonov An-24RV,RA-46524,Katekavia,12.0,Katekavia,Russia,A1,2010
03-AUG-2010,Antonov An-2R,UR-17915,private,0.0,private,Ukraine,A1,2010
08-AUG-2010,ATR 42-300,LY-DOT,Danu Oro Transportas,0.0,Danu Oro Transportas,Finland,O1,2010
09-AUG-2010,DHC-3T Texas Turbine Otter,N455A,GCI Communication Corp.,5.0,GCI Communication Corp.,USA,A1,2010
12-AUG-2010,Learjet 55C,PT-LXO,OceanAir TÃ¡xi AÃ©reo,0.0,OceanAir TÃ¡xi AÃ©reo,Brazil,A1,2010
12-AUG-2010,Airbus A319-111,4K-AZ04,Azerbaijan Airlines,0.0,Azerbaijan Airlines,Turkey,A2,2010
13-AUG-2010,Dassault Falcon 50,F-HAIR,Natixis Lease,0.0,Natixis Lease,France,A1,2010
16-AUG-2010,Boeing 737-73V (WL),HK-4682,AIRES Colombia,2.0,AIRES Colombia,Colombia,A1,2010
24-AUG-2010,Embraer ERJ-190,B-3130,Henan Airlines,44.0,Henan Airlines,China,A1,2010
24-AUG-2010,Dornier 228-101,9N-AHE,Agni Air,14.0,Agni Air,Nepal,A1,2010
25-AUG-2010,Let L-410UVP-E20C,9Q-CCN,Filair,20.0,Filair,D.R. Congo,A1,2010
25-AUG-2010,Embraer EMB-145LU (ERJ-145LU),PR-PSJ,Passaredo Linhas AÃ©reas,0.0,Passaredo Linhas AÃ©reas,Brazil,A1,2010
25-AUG-2010,Antonov An-26B,SP-FDP,EXIN,0.0,EXIN,Estonia,A1,2010
25-AUG-2010,Beech 200 Super King Air,no registeration,Unknown,0.0,Unknown,Venezuela,A1,2010
26-AUG-2010,Fokker 100,EP-ASL,Iran Aseman Airlines,0.0,Iran Aseman Airlines,Iran,A1,2010
31-AUG-2010,Cessna 550 Citation II,P2-TAA,Trans Air,4.0,Trans Air,P.N. Guinea,A1,2010
03-SEP-2010,Boeing 747-44AF (SCD),N571UP,UPS,2.0,UPS,U.A.E.,A1,2010
03-SEP-2010,Canadair CL-415,I-DPCQ,"Civil Protection Department, op.for SOREM",0.0,"Civil Protection Department, op.for SOREM",Italy,A2,2010
05-SEP-2010,Cessna 208B Grand Caravan,F-OIXZ,Tropic Airlines,0.0,Tropic Airlines,Guadeloupe,A2,2010
07-SEP-2010,Tupolev Tu-154M,RA-85684,Alrosa Mirny Air Enterprise,0.0,Alrosa Mirny Air Enterprise,Russia,A2,2010
07-SEP-2010,Beech 300 King Air 350,FAC5747,Colombian AF,6.0,Colombian AF,Colombia,A1,2010
13-SEP-2010,ATR 42-320,YV1010,Conviasa,17.0,Conviasa,Venezuela,A1,2010
15-SEP-2010,DHC-8-103B,LN-WIF,WiderÃ¸es Flyveselskap,0.0,WiderÃ¸es Flyveselskap,Norway,A2,2010
22-SEP-2010,Beech B100 King Air,C-FSIK,Max Aviation,0.0,Max Aviation,Canada,A1,2010
24-SEP-2010,Airbus A319-132,EI-EDM,Windjet,0.0,Windjet,Italy,A1,2010
01-OCT-2010,Cessna 550 Citation II,N262Y,Colnan,0.0,Colnan,USA,A1,2010
02-OCT-2010,Cessna 208B Grand Caravan,RA-67701,Veltal-Avia,0.0,Veltal-Avia,Russia,A1,2010
03-OCT-2010,Boeing 767-324ER (WL),G-OOBK,Thomson Airways,0.0,Thomson Airways,U.K.,A2,2010
06-OCT-2010,Cessna 501 Citation I/SP,XA-TKY,Aviones Taxi AIFE,8.0,Aviones Taxi AIFE,Mexico,A1,2010
12-OCT-2010,Lockheed L-100-20 Hercules,5X-TUC,"National Airlines (National Air Cargo), opb Transafrik",8.0,"National Airlines (National Air Cargo), opb Transafrik",Afghanistan,A1,2010
16-OCT-2010,Harbin Yunshuji Y-12 II,AF-215,Zambian Air Force,0.0,Zambian Air Force,Zambia,A1,2010
21-OCT-2010,Let L-410UVP,9Q-CUA,TRACEP-Congo Aviation,2.0,TRACEP-Congo Aviation,D.R. Congo,A1,2010
24-OCT-2010,Antonov An-2T,CX-CAP,Paracaidismo Casares,0.0,Paracaidismo Casares,Argentina,A1,2010
25-OCT-2010,Beech 100 King Air,C-FAFD,Kenn Borek Air,1.0,Kenn Borek Air,Canada,A1,2010
27-OCT-2010,PZL-Mielec M28-05PI Skytruck,P-4204,Indonesian Police,5.0,Indonesian Police,Indonesia,A1,2010
31-OCT-2010,Airbus A310-304 (F),TC-JCV,THY,0.0,THY,Morocco,A1,2010
02-NOV-2010,Boeing 737-4Y0,PK-LIQ,Lion Air,0.0,Lion Air,Indonesia,A1,2010
04-NOV-2010,ATR 72-212,CU-T1549,Aerocaribbean,68.0,Aerocaribbean,Cuba,A1,2010
04-NOV-2010,Airbus A380-842,VH-OQA,Qantas,0.0,Qantas,Indonesia,A2,2010
04-NOV-2010,DHC-6 Twin Otter 300,C-GZVH,"Kenn Borek Air, op.for Aklak Air",0.0,"Kenn Borek Air, op.for Aklak Air",Canada,O1,2010
04-NOV-2010,Beech B99,C-FKBK,"Kenn Borek Air, op.for Aklak Air",0.0,"Kenn Borek Air, op.for Aklak Air",Canada,O1,2010
04-NOV-2010,Beech A100 King Air,C-GHOC,"Kenn Borek Air, op.for Aklak Air",0.0,"Kenn Borek Air, op.for Aklak Air",Canada,O1,2010
05-NOV-2010,Beech 1900C-1,AP-BJD,JS Air,21.0,JS Air,Pakistan,A1,2010
05-NOV-2010,Fairchild SA227-AC Metro III,N115GS,LC Busre,0.0,LC Busre,Peru,A1,2010
